ADN,Industrials,Advent Technologies Holdings Inc
ADOC,NULL,Edoc Acquisition Corp
ADP,Industrials,Automatic Data Processing Inc
ADPT,Health Care,Adaptive Biotechnologies Corp
ADSE,Industrials,Ads-Tec Energy PLC
ADSK,Information Technology,Autodesk Inc
ADTH,Communication Services,AdTheorent Holding Company Inc
ADTN,Information Technology,ADTRAN Holdings Inc
ADTX,Health Care,Aditxt Inc
ADUS,Health Care,Addus Homecare Corp
ADV,Communication Services,Advantage Solutions Inc
ADVM,Health Care,Adverum Biotechnologies Inc
ADXN,Health Care,Addex Therapeutics Ltd
AEAE,NULL,AltEnergy Acquisition Corp
AEHL,Communication Services,Antelope Enterprise Holdings Ltd
AEHR,Information Technology,Aehr Test Systems
AEI,Real Estate,Alset Inc
AEIS,Information Technology,Advanced Energy Industries Inc
AEMD,Health Care,Aethlon Medical Inc
AEP,Utilities,American Electric Power Company Inc
AEY,Information Technology,ADDvantage Technologies Group Inc
AEYE,Information Technology,AudioEye Inc
AEZS,Health Care,Aeterna Zentaris Inc
AFAR,NULL,Aura FAT Projects Acquisition Corp
AFBI,Financials,Affinity Bancshares Inc
AFCG,Financials,AFC Gamma Inc
AFIB,Health Care,Acutus Medical Inc
AFMD,Health Care,Affimed NV
AFRI,Consumer Staples,Forafric Global PLC
AFRM,Financials,Affirm Holdings Inc
AFYA,Consumer Discretionary,Afya Ltd
AGAE,Consumer Discretionary,Allied Gaming & Entertainment Inc
AGBA,Financials,AGBA Group Holding Ltd
AGEN,Health Care,Agenus Inc
AGFY,Industrials,Agrify Corp
AGIL,Information Technology,AgileThought Inc
AGIO,Health Care,Agios Pharmaceuticals Inc
AGLE,Health Care,Aeglea Bio Therapeutics Inc
AGMH,Financials,AGM Group Holdings Inc
AGNC,Financials,AGNC Investment Corp
AGRI,Consumer Staples,AgriFORCE Growing Systems Ltd
AGRX,Health Care,Agile Therapeutics Inc
AGYS,Information Technology,Agilysys Inc
AHCO,Health Care,Adapthealth Corp
AHG,Health Care,Akso Health Group
AHI,Information Technology,Advanced Health Intelligence Ltd
AHRN,NULL,Ahren Acquisition Corp
AIB,NULL,AIB Acquisition Corp
AIH,Health Care,Aesthetic Medical International Holdings Group Ltd
AIHS,Financials,Senmiao Technology Ltd
AIMD,Health Care,Ainos Inc
AIP,Information Technology,Arteris Inc
AIRG,Information Technology,Airgain Inc
AIRS,Health Care,Airsculpt Technologies Inc
AIRT,Industrials,Air T Inc
AIXI,Information Technology,Xiao-I Corp
AKAM,Information Technology,Akamai Technologies Inc
AKAN,Health Care,Akanda Corp
AKBA,Health Care,Akebia Therapeutics Inc
AKLI,Health Care,Akili Inc
AKRO,Health Care,Akero Therapeutics Inc
AKTS,Information Technology,Akoustis Technologies Inc
AKTX,Health Care,Akari Therapeutics PLC
AKU,Health Care,Akumin Inc
AKYA,Health Care,Akoya Biosciences Inc
ALAR,Information Technology,Alarum Technologies Ltd
ALBT,Real Estate,Avalon Globocare Corp
ALCO,Consumer Staples,Alico Inc
ALDX,Health Care,Aldeyra Therapeutics Inc
ALEC,Health Care,Alector Inc
ALGM,Information Technology,Allegro Microsystems Inc
ALGN,Health Care,Align Technology Inc
ALGS,Health Care,Aligos Therapeutics Inc
ALGT,Industrials,Allegiant Travel Co
ALHC,Health Care,Alignment Healthcare Inc
ALIM,Health Care,Alimera Sciences Inc
ALKS,Health Care,Alkermes Plc
ALKT,Information Technology,Alkami Technology Inc
ALLK,Health Care,Allakos Inc
ALLO,Health Care,Allogene Therapeutics Inc
ALLR,Health Care,Allarity Therapeutics Inc
ALLT,Information Technology,Allot Ltd
ALNY,Health Care,Alnylam Pharmaceuticals Inc
ALOR,NULL,ALSP Orchid Acquisition I Corp
ALOT,Information Technology,AstroNova Inc
ALPA,NULL,Alpha Healthcare Acquisition Corp III
ALPN,Health Care,Alpine Immune Sciences Inc
ALPP,Information Technology,Alpine 4 Holdings Inc
ALPS,Energy,Alpine Summit Energy Partners Inc
ALRM,Information Technology,Alarm.com Holdings Inc
ALRN,Health Care,Aileron Therapeutics Inc
ALRS,Financials,Alerus Financial Corp
ALSA,NULL,Alpha Star Acquisition Corp
ALT,Health Care,Altimmune Inc
ALTI,Financials,"AlTi Global, Inc"
ALTO,Materials,Alto Ingredients Inc
ALTR,Information Technology,Altair Engineering Inc
ALTU,NULL,Altitude Acquisition Corp
ALVO,Health Care,Alvotech SA
ALVR,Health Care,Allovir Inc
ALXO,Health Care,ALX Oncology Holdings Inc
ALYA,Information Technology,Alithya Group Inc
ALZN,Health Care,Alzamend Neuro Inc
AMAL,Financials,Amalgamated Bank
AMAM,Health Care,Ambrx Biopharma Inc
AMAO,NULL,American Acquisition Opportunity Inc
AMAT,Information Technology,Applied Materials Inc
AMBA,Information Technology,Ambarella Inc
AMCX,Communication Services,AMC Networks Inc
AMD,Information Technology,Advanced Micro Devices Inc
AMED,Health Care,Amedisys Inc
AMEH,Health Care,Apollo Medical Holdings Inc
AMGN,Health Care,Amgen Inc
AMKR,Information Technology,Amkor Technology Inc
AMLI,Materials,American Lithium Corp
AMLX,Health Care,Amylyx Pharmaceuticals Inc
AMNB,Financials,American National Bankshares Inc
AMOT,Industrials,Allied Motion Technologies Inc
AMPG,Information Technology,Amplitech Group Inc
AMPH,Health Care,Amphastar Pharmaceuticals Inc
AMPL,Information Technology,Amplitude Inc
AMRK,Financials,A-Mark Precious Metals Inc
AMRN,Health Care,Amarin Corporation PLC
AMRS,Materials,Amyris Inc
AMSC,Industrials,American Superconductor Corp
AMSF,Financials,Amerisafe Inc
AMST,Consumer Discretionary,Amesite Inc
AMSWA,Information Technology,American Software Inc
AMTB,Financials,Amerant Bancorp Inc
AMTI,Health Care,Applied Molecular Transport Inc.
AMTX,Energy,Aemetis Inc
AMWD,Industrials,American Woodmark Corp
AMZN,Consumer Discretionary,Amazon.com Inc
ANAB,Health Care,AnaptysBio Inc
ANDE,Consumer Staples,Andersons Inc
ANEB,Health Care,Anebulo Pharmaceuticals Inc
ANGH,Communication Services,Anghami Inc
ANGI,Communication Services,Angi Inc
ANGN,Health Care,Angion Biomedica Corp
ANGO,Health Care,AngioDynamics Inc
ANIK,Health Care,Anika Therapeutics Inc
ANIP,Health Care,ANI Pharmaceuticals Inc
ANIX,Health Care,Anixa Biosciences Inc
ANNX,Health Care,Annexon Inc
ANSS,Information Technology,ANSYS Inc
ANTE,Communication Services,Airnet Technology Inc
ANTX,Health Care,AN2 Therapeutics Inc
ANY,Information Technology,Sphere 3D Corp
ANZU,NULL,Anzu Special Acquisition Corp I
AOGO,NULL,Arogo Capital Acquisition Corp
AOSL,Information Technology,Alpha and Omega Semiconductor Ltd
AOUT,Consumer Discretionary,American Outdoor Brands Inc
APA,Energy,APA Corp (US)
APAC,NULL,Stonebridge Acquisition Corp
APCX,Financials,AppTech Payments Corp
APDN,Health Care,Applied DNA Sciences Inc
APEI,Consumer Discretionary,American Public Education Inc
APGN,Health Care,Apexigen Inc
API,Information Technology,Agora Inc
APLD,Information Technology,Applied Digital Corp
APLM,Health Care,Apollomics Inc
APLS,Health Care,Apellis Pharmaceuticals Inc
APLT,Health Care,Applied Therapeutics Inc
APM,Health Care,Aptorum Group Ltd
APMI,NULL,Axonprime Infrastructure Acquisition Corp
APOG,Industrials,Apogee Enterprises Inc
APP,Information Technology,Applovin Corp
APPF,Information Technology,Appfolio Inc
APPH,Consumer Staples,AppHarvest Inc
APPN,Information Technology,Appian Corp
APPS,Information Technology,Digital Turbine Inc
APRE,Health Care,Aprea Therapeutics Inc
APTM,NULL,Alpha Partners Technology Merger Corp
APTO,Health Care,Aptose Biosciences Inc
APVO,Health Care,Aptevo Therapeutics Inc
APWC,Industrials,Asia Pacific Wire & Cable Corporation Ltd
APXI,NULL,APx Acquisition Corp I
APYX,Health Care,Apyx Medical Corp
AQB,Health Care,AquaBounty Technologies Inc
AQMS,Industrials,Aqua Metals Inc
AQST,Health Care,Aquestive Therapeutics Inc
AQU,NULL,Aquaron Acquisition Corp
ARAV,Health Care,Aravive Inc
ARAY,Health Care,Accuray Inc
ARBB,Information Technology,ARB IOT Group Ltd
ARBE,Information Technology,Arbe Robotics Ltd
ARBG,NULL,Aequi Acquisition Corp
ARBK,Information Technology,Argo Blockchain PLC
ARCB,Industrials,ArcBest Corp
ARCE,Consumer Discretionary,Arco Platform Ltd
ARCT,Health Care,Arcturus Therapeutics Holdings Inc
ARDS,Health Care,Aridis Pharmaceuticals Inc
ARDX,Health Care,Ardelyx Inc
AREB,Industrials,American Rebel Holdings Inc
AREC,Energy,American Resources Corp
ARGX,Health Care,argenx SE
ARHS,Consumer Discretionary,Arhaus Inc
ARIZ,NULL,Arisz Acquisition Corp
ARKO,Consumer Discretionary,Arko Corp.
ARKR,Consumer Discretionary,Ark Restaurants Corp
ARLP,Energy,Alliance Resource Partners LP
AROW,Financials,Arrow Financial Corp
ARQQ,Information Technology,Arqit Quantum Inc
ARQT,Health Care,Arcutis Biotherapeutics Inc
ARRW,NULL,Arrowroot Acquisition Corp
ARRY,Industrials,Array Technologies Inc
ARTE,NULL,Artemis Strategic Investment Corp
ARTL,Health Care,Artelo Biosciences Inc
ARTNA,Utilities,Artesian Resources Corp
ARTW,Industrials,Art's Way Manufacturing Co Inc
ARVL,Consumer Discretionary,Arrival SA
ARVN,Health Care,Arvinas Inc
ARWR,Health Care,Arrowhead Pharmaceuticals Inc
ARYD,NULL,ARYA Sciences Acquisition Corp IV
ARYE,NULL,ARYA Sciences Acquisition Corp V
ASCA,NULL,A SPAC I Acquisition Corp
ASCB,NULL,ASPAC II Acquisition Corp
ASLE,Industrials,AerSale Corp
ASLN,Health Care,Aslan Pharmaceuticals Ltd
ASMB,Health Care,Assembly Biosciences Inc
ASML,Information Technology,ASML Holding NV
ASND,Health Care,Ascendis Pharma A/S
ASNS,Information Technology,Actelis Networks Inc
ASO,Consumer Discretionary,Academy Sports and Outdoors Inc
ASPA,NULL,Abri SPAC I Inc
ASPI,Materials,ASP Isotopes Inc
ASPS,Real Estate,Altisource Portfolio Solutions SA
ASRT,Health Care,Assertio Holdings Inc
ASRV,Financials,Ameriserv Financial Inc
ASST,Communication Services,Asset Entities Inc
ASTC,Information Technology,Astrotech Corp
ASTE,Industrials,Astec Industries Inc
ASTI,Information Technology,Ascent Solar Technologies Inc
ASTL,Materials,Algoma Steel Group Inc
ASTR,Industrials,Astra Space Inc
ASTS,Communication Services,AST SpaceMobile Inc
ASUR,Industrials,Asure Software Inc
ASYS,Information Technology,Amtech Systems Inc
ATAI,Health Care,ATAI Life Sciences NV
ATAK,NULL,Aurora Technology Acquisition Corp
ATAT,Consumer Discretionary,Atour Lifestyle Holdings Ltd
ATEC,Health Care,Alphatec Holdings Inc
ATER,Consumer Discretionary,Aterian Inc
ATEX,Communication Services,Anterix Inc
ATHA,Health Care,Athira Pharma Inc
ATHE,Health Care,Alterity Therapeutics Ltd
ATHX,Health Care,Athersys Inc
ATIF,Industrials,ATIF Holdings Ltd
ATLC,Financials,Atlanticus Holdings Corp
ATLO,Financials,Ames National Corp
ATLX,Materials,Atlas Lithium Corp
ATMC,NULL,Alphatime Acquisition Corp
ATMV,NULL,AlphaVest Acquisition Corp
ATNF,Health Care,180 Life Sciences Corp
ATNI,Communication Services,ATN International Inc
ATOM,Information Technology,Atomera Inc
ATOS,Health Care,Atossa Therapeutics Inc
ATRA,Health Care,Atara Biotherapeutics Inc
ATRC,Health Care,AtriCure Inc
ATRI,Health Care,Atrion Corp
ATRO,Industrials,Astronics Corp
ATSG,Industrials,Air Transport Services Group Inc
ATVI,Communication Services,Activision Blizzard Inc
ATXG,Industrials,Addentax Group Corp
ATXI,Health Care,Avenue Therapeutics Inc
ATXS,Health Care,Astria Therapeutics Inc
AUBN,Financials,Auburn National Bancorporation Inc
AUDC,Information Technology,AudioCodes Ltd
AUGX,Health Care,Augmedix Inc
AUID,Information Technology,authID Inc
AUPH,Health Care,Aurinia Pharmaceuticals Inc
AUR,Industrials,Aurora Innovation Inc
AURA,Health Care,Aura Biosciences Inc
AURC,NULL,Aurora Acquisition Corp
AUTL,Health Care,Autolus Therapeutics PLC
AUUD,Information Technology,Auddia Inc
AUVI,Industrials,Applied UV Inc
AVAC,NULL,Avalon Acquisition Inc
AVAH,Health Care,Aveanna Healthcare Holdings Inc
AVAV,Industrials,AeroVironment Inc
AVDL,Health Care,Avadel Pharmaceuticals PLC
AVDX,Financials,Avidxchange Holdings Inc
AVGO,Information Technology,Broadcom Inc
AVGR,Health Care,Avinger Inc
AVHI,NULL,Achari Ventures Holdings Corp I
AVID,Information Technology,Avid Technology Inc
AVIR,Health Care,Atea Pharmaceuticals Inc
AVNW,Information Technology,Aviat Networks Inc
AVO,Consumer Staples,Mission Produce Inc
AVPT,Information Technology,AvePoint Inc
AVRO,Health Care,AVROBIO Inc
AVT,Information Technology,Avnet Inc
AVTA,Financials,Avantax Inc
AVTE,Health Care,Aerovate Therapeutics Inc
AVTX,Health Care,Avalo Therapeutics Inc
AVXL,Health Care,Anavex Life Sciences Corp
AWH,Health Care,Aspira Women's Health Inc
AWIN,Industrials,AERWINS Technologies Inc
AWRE,Information Technology,Aware Inc
AXDX,Health Care,Accelerate Diagnostics Inc
AXGN,Health Care,AxoGen Inc
AXLA,Health Care,Axcella Health Inc
AXNX,Health Care,Axonics Inc
AXON,Industrials,Axon Enterprise Inc
AXSM,Health Care,Axsome Therapeutics Inc
AXTI,Information Technology,AXT Inc
AY,Utilities,Atlantica Sustainable Infrastructure PLC
AYRO,Consumer Discretionary,AYRO Inc
AYTU,Health Care,Aytu Biopharma Inc
AZ,Industrials,A2Z Smart Technologies Corp
AZN,Health Care,AstraZeneca PLC
AZPN,Information Technology,Aspen Technology Inc
AZTA,Health Care,Azenta Inc
AZYO,Health Care,Aziyo Biologics Inc
BACK,Health Care,IMAC Holdings Inc
BAER,Industrials,Bridger Aerospace Group Holdings Inc
BAFN,Financials,Bayfirst Financial Corp
BAND,Communication Services,Bandwidth Inc
BANF,Financials,BancFirst Corp
BANL,Energy,CBL International Ltd
BANR,Financials,Banner Corp
BAOS,Communication Services,Baosheng Media Group Holdings Ltd
BASE,Information Technology,Couchbase Inc
BATRA,Communication Services,Liberty Media Corp
BATRK,Communication Services,Liberty Media Corp
BBCP,Industrials,Concrete Pumping Holdings Inc
BBGI,Communication Services,Beasley Broadcast Group Inc
BBIG,Communication Services,Vinco Ventures Inc
BBIO,Health Care,BridgeBio Pharma Inc
BBLG,Health Care,Bone Biologics Corp
BBSI,Industrials,Barrett Business Services Inc
BCAB,Health Care,Bioatla Inc
BCAL,Financials,Southern California Bancorp
BCAN,Information Technology,BYND Cannasoft Enterprises Inc
BCBP,Financials,BCB Bancorp Inc
BCDA,Health Care,BioCardia Inc
BCEL,Health Care,Atreca Inc
BCLI,Health Care,Brainstorm Cell Therapeutics Inc
BCML,Financials,BayCom Corp
BCOV,Information Technology,Brightcove Inc
BCOW,Financials,1895 Bancorp of Wisconsin Inc
BCPC,Materials,Balchem Corp
BCRX,Health Care,BioCryst Pharmaceuticals Inc
BCSA,NULL,Blockchain Coinvestors Acquisition Corp I
BCTX,Health Care,Briacell Therapeutics Corp
BCYC,Health Care,Bicycle Therapeutics PLC
BDRX,Health Care,Biodexa Pharmaceuticals PLC
BDSX,Health Care,Biodesix Inc
BDTX,Health Care,Black Diamond Therapeutics Inc
BEAM,Health Care,Beam Therapeutics Inc
BEAT,Health Care,Heartbeam Inc
BECN,Industrials,Beacon Roofing Supply Inc
BEEM,Industrials,Beam Global
BELFA,Information Technology,Bel Fuse Inc
BELFB,Information Technology,Bel Fuse Inc
BFC,Financials,Bank First Corp
BFI,Consumer Discretionary,Burgerfi International Inc
BFIN,Financials,BankFinancial Corp
BFRG,Health Care,"Bullfrog AI Holdings, Inc."
BFRI,Health Care,Biofrontera Inc
BFST,Financials,Business First Bancshares Inc
BGCP,Financials,BGC Partners Inc
BGFV,Consumer Discretionary,Big 5 Sporting Goods Corp
BGNE,Health Care,Beigene Ltd
BGRY,Industrials,Berkshire Grey Inc
BGXX,Health Care,Bright Green Corp
BHAC,NULL,Crixus BH3 Acquisition Co
BHAT,Communication Services,Blue Hat Interactive Entertainment Technology
BHF,Financials,Brighthouse Financial Inc
BHRB,Financials,Burke & Herbert Bank & Trust Co
BIAF,Health Care,bioAffinity Technologies Inc
BIDU,Communication Services,Baidu Inc
BIGC,Information Technology,Bigcommerce Holdings Inc
BIIB,Health Care,Biogen Inc
BILI,Communication Services,Bilibili Inc
BIMI,Health Care,Bimi International Medical Inc
BIOC,Health Care,Biocept Inc
BIOL,Health Care,BIOLASE Inc
BIOR,Health Care,Biora Therapeutics Inc
BIOS,NULL,BioPlus Acquisition Corp
BIOX,Materials,Bioceres Crop Solutions Corp
BIRD,Consumer Discretionary,Allbirds Inc
BITF,Information Technology,Bitfarms Ltd
BIVI,Health Care,BioVie Inc
BJDX,Health Care,Bluejay Diagnostics Inc
BJRI,Consumer Discretionary,BJ's Restaurants Inc
BKNG,Consumer Discretionary,Booking Holdings Inc
BKR,Energy,Baker Hughes Co
BKSC,Financials,Bank of South Carolina
BKYI,Information Technology,BIO-Key International Inc
BL,Information Technology,Blackline Inc
BLAC,NULL,Bellevue Life Sciences Acquisition Corp
BLBD,Industrials,Blue Bird Corp
BLBX,Information Technology,Blackboxstocks Inc
BLCM,Health Care,Bellicum Pharmaceuticals Inc
BLDE,Industrials,Blade Air Mobility Inc
BLDP,Industrials,Ballard Power Systems Inc
BLEU,NULL,Bleuacacia Ltd
BLFS,Health Care,BioLife Solutions Inc
BLFY,Financials,Blue Foundry Bancorp
BLIN,Information Technology,Bridgeline Digital Inc
BLKB,Information Technology,Blackbaud Inc
BLMN,Consumer Discretionary,Bloomin' Brands Inc
BLNG,NULL,Belong Acquisition Corp
BLNK,Industrials,Blink Charging Co
BLPH,Health Care,Bellerophon Therapeutics Inc
BLRX,Health Care,BioLine RX Ltd
BLTE,Health Care,Belite Bio Inc
BLU,Health Care,BELLUS Health Inc
BLUE,Health Care,bluebird bio Inc
BLZE,Information Technology,Backblaze Inc
BMBL,Communication Services,Bumble Inc
BMEA,Health Care,Biomea Fusion Inc
BMR,Information Technology,Beamr Imaging Ltd
BMRA,Health Care,Biomerica Inc
BMRC,Financials,Bank of Marin Bancorp
BMRN,Health Care,Biomarin Pharmaceutical Inc
BNGO,Health Care,Bionano Genomics Inc
BNIX,NULL,Bannix Acquisition Corp
BNMV,Energy,BitNile Metaverse Inc
BNOX,Health Care,Bionomics Ltd
BNR,Health Care,Burning Rock Biotech Ltd
BNRG,Industrials,Brenmiller Energy Ltd
BNSO,Information Technology,Bonso Electronics International Inc
BNTC,Health Care,Benitec Biopharma Inc
BNTX,Health Care,BioNTech SE
BOCN,NULL,Blue Ocean Acquisition Corp
BOKF,Financials,BOK Financial Corp
BOLT,Health Care,Bolt Biotherapeutics Inc
BON,Materials,Bon Natural Life Ltd
BOOM,Energy,DMC Global Inc
BOSC,Information Technology,BOS Better Online Solutions Ltd
BOTJ,Financials,Bank of the James
BOXL,Information Technology,Boxlight Corp
BPAC,NULL,Bullpen Parlay Acquisition Co
BPMC,Health Care,Blueprint Medicines Corp
BPOP,Financials,Popular Inc
BPRN,Financials,Princeton Bancorp Inc
BPTH,Health Care,Bio Path Holdings Inc
BPTS,Health Care,Biophytis SA
BRAC,NULL,Broad Capital Acquisition Corp
BRAG,Consumer Discretionary,Bragg Gaming Group Inc
BREA,Communication Services,Brera Holdings PLC
BREZ,NULL,Breeze Holdings Acquisition Corp
BRFH,Consumer Staples,Barfresh Food Group Inc
BRID,Consumer Staples,Bridgford Foods Corp
